label,m,word,L,min_cost,hit_loop,breach,over_loop_impossible_check,cap_margin_ok,replay_ok,status
exhaustive-m12,12,211211212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121211212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221211212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112211212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212211212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122211212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222211212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111121212112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211121212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121121212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221121212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112121212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212121212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122121212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222121212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111221212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211221212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121221212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221221212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112221212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212221212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122221212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222221212112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111112212112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211112212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121112212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221112212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112112212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212112212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122112212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222112212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111212212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211212212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121212212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221212212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112212212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212212212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122212212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222212212112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111122212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211122212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121122212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221122212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112122212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212122212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122122212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222122212112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111222212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,211222212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,121222212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,221222212112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,112222212112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,212222212112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,122222212112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,222222212112,3,3,True,False,False,True,True,OK
exhaustive-m12,12,111111122112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211111122112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121111122112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221111122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112111122112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212111122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122111122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222111122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111211122112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211211122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121211122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221211122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112211122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212211122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122211122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222211122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111121122112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211121122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121121122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221121122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112121122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212121122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122121122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222121122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111221122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211221122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121221122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221221122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112221122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212221122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122221122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222221122112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111112122112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211112122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121112122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221112122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112112122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212112122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122112122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222112122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111212122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211212122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121212122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221212122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112212122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212212122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122212122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222212122112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111122122112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211122122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121122122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221122122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112122122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212122122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122122122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222122122112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111222122112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,211222122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,121222122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,221222122112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,112222122112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,212222122112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,122222122112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,222222122112,3,3,True,False,False,True,True,OK
exhaustive-m12,12,111111222112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211111222112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121111222112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221111222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112111222112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212111222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122111222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222111222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111211222112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211211222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121211222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221211222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112211222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212211222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122211222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222211222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111121222112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211121222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121121222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221121222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112121222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212121222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122121222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222121222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111221222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,211221222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,121221222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,221221222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,112221222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,212221222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,122221222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,222221222112,3,3,True,False,False,True,True,OK
exhaustive-m12,12,111112222112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211112222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121112222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221112222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112112222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212112222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122112222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222112222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111212222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,211212222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,121212222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,221212222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,112212222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,212212222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,122212222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,222212222112,3,3,True,False,False,True,True,OK
exhaustive-m12,12,111122222112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,211122222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,121122222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,221122222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,112122222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,212122222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,122122222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,222122222112,3,3,True,False,False,True,True,OK
exhaustive-m12,12,111222222112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,211222222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,121222222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,221222222112,3,3,True,False,False,True,True,OK
exhaustive-m12,12,112222222112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,212222222112,3,3,True,False,False,True,True,OK
exhaustive-m12,12,122222222112,3,3,True,False,False,True,True,OK
exhaustive-m12,12,222222222112,2,2,True,False,False,True,True,OK
exhaustive-m12,12,111111111212,10,10,True,False,False,True,True,OK
exhaustive-m12,12,211111111212,9,9,True,False,False,True,True,OK
exhaustive-m12,12,121111111212,9,9,True,False,False,True,True,OK
exhaustive-m12,12,221111111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,112111111212,9,9,True,False,False,True,True,OK
exhaustive-m12,12,212111111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,122111111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,222111111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,111211111212,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211211111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121211111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221211111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112211111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212211111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122211111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222211111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111121111212,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211121111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121121111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221121111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112121111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212121111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122121111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222121111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111221111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211221111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121221111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221221111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112221111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212221111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122221111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222221111212,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111112111212,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211112111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121112111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221112111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112112111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212112111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122112111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222112111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111212111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211212111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121212111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221212111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112212111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212212111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122212111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222212111212,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111122111212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211122111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121122111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221122111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112122111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212122111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122122111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222122111212,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111222111212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211222111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121222111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221222111212,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112222111212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212222111212,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122222111212,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222222111212,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111111211212,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211111211212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121111211212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221111211212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112111211212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212111211212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122111211212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222111211212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111211211212,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211211211212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121211211212,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221211211212,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112211211212,7,7,True,False,False,True,True,OK
